datetime,cfs,cmd,mmd,siteLs,sitecmd,sitemmd,year,month,day
8/24/12,0.48,1174.35433,1.36E-01,1.279396,110.5398144,0.121276709,2012,8,24
8/25/12,0.48,1174.35433,1.36E-01,1.279396,110.5398144,0.121276709,2012,8,25
8/26/12,78.3,191566.55,2.22E+01,90.39886,7810.461504,8.569103111,2012,8,26
8/27/12,4.18,10226.66895,1.19E+00,5.516636,476.6373504,0.522933837,2012,8,27
8/28/12,1.05,2568.900096,2.98E-01,1.93216,166.938624,0.183153618,2012,8,28
8/29/12,0.74,1810.462925,2.10E-01,1.577148,136.2655872,0.149501264,2012,8,29
8/30/12,0.65,1590.271488,1.85E-01,1.47408,127.360512,0.139731226,2012,8,30
8/31/12,0.69,1688.134349,1.96E-01,1.519888,131.3183232,0.144073465,2012,8,31
9/1/12,1.29,3156.077261,3.67E-01,2.207008,190.6854912,0.209207053,2012,9,1
9/2/12,1.48,3620.92585,4.21E-01,2.424596,209.4850944,0.22983269,2012,9,2
9/3/12,2.87,7021.660262,8.15E-01,4.016424,347.0190336,0.380725502,2012,9,3
9/4/12,0.79,1932.791501,2.24E-01,1.634408,141.2128512,0.154929063,2012,9,4
9/5/12,0.73,1785.99721,2.07E-01,1.565696,135.2761344,0.148415704,2012,9,5
9/6/12,0.78,1908.325786,2.22E-01,1.622956,140.2233984,0.153843503,2012,9,6
9/7/12,0.79,1932.791501,2.24E-01,1.634408,141.2128512,0.154929063,2012,9,7
9/8/12,4.62,11303.16042,1.31E+00,6.020524,520.1732736,0.570698468,2012,9,8
9/9/12,0.87,2128.517222,2.47E-01,1.726024,149.1284736,0.163613541,2012,9,9
9/10/12,0.5,1223.28576,1.42E-01,1.3023,112.51872,0.123447829,2012,9,10
9/11/12,0.48,1174.35433,1.36E-01,1.279396,110.5398144,0.121276709,2012,9,11
9/12/12,0.48,1174.35433,1.36E-01,1.279396,110.5398144,0.121276709,2012,9,12
9/13/12,0.48,1174.35433,1.36E-01,1.279396,110.5398144,0.121276709,2012,9,13
9/14/12,0.56,1370.080051,1.59E-01,1.371012,118.4554368,0.129961188,2012,9,14
9/15/12,0.57,1394.545766,1.62E-01,1.382464,119.4448896,0.131046747,2012,9,15
9/16/12,0.55,1345.614336,1.56E-01,1.35956,117.465984,0.128875628,2012,9,16
9/17/12,0.57,1394.545766,1.62E-01,1.382464,119.4448896,0.131046747,2012,9,17
9/18/12,20.4,49910.05901,5.80E+00,24.09178,2081.529792,2.283711841,2012,9,18
9/19/12,1.75,4281.50016,4.97E-01,2.7338,236.20032,0.259142804,2012,9,19
9/20/12,0.62,1516.874342,1.76E-01,1.439724,124.3921536,0.136474546,2012,9,20
9/21/12,0.55,1345.614336,1.56E-01,1.35956,117.465984,0.128875628,2012,9,21
9/22/12,1.57,3841.117286,4.46E-01,2.527664,218.3901696,0.239602728,2012,9,22
9/23/12,0.54,1321.148621,1.53E-01,1.348108,116.4765312,0.127790068,2012,9,23
9/24/12,0.48,1174.35433,1.36E-01,1.279396,110.5398144,0.121276709,2012,9,24
9/25/12,0.54,1321.148621,1.53E-01,1.348108,116.4765312,0.127790068,2012,9,25
9/26/12,0.93,2275.311514,2.64E-01,1.794736,155.0651904,0.1701269,2012,9,26
9/27/12,3.67,8978.917478,1.04E+00,4.932584,426.1752576,0.467570287,2012,9,27
9/28/12,3.6,8807.657472,1.02E+00,4.85242,419.249088,0.459971368,2012,9,28
9/29/12,0.65,1590.271488,1.85E-01,1.47408,127.360512,0.139731226,2012,9,29
9/30/12,1.33,3253.940122,3.78E-01,2.252816,194.6433024,0.213549292,2012,9,30
10/1/12,1.24,3033.748685,3.52E-01,2.149748,185.7382272,0.203779254,2012,10,1
10/2/12,50.2,122817.8903,1.43E+01,58.21874,5030.099136,5.518680059,2012,10,2
10/3/12,9.47,23169.03229,2.69E+00,11.574744,1000.057882,1.097194974,2012,10,3
10/4/12,1.02,2495.50295,2.90E-01,1.897804,163.9702656,0.179896939,2012,10,4
10/5/12,0.77,1883.86007,2.19E-01,1.611504,139.2339456,0.152757943,2012,10,5
10/6/12,0.74,1810.462925,2.10E-01,1.577148,136.2655872,0.149501264,2012,10,6
10/7/12,0.96,2348.708659,2.73E-01,1.829092,158.0335488,0.17338358,2012,10,7
10/8/12,1.07,2617.831526,3.04E-01,1.955064,168.9175296,0.185324738,2012,10,8
10/9/12,0.74,1810.462925,2.10E-01,1.577148,136.2655872,0.149501264,2012,10,9
10/10/12,0.78,1908.325786,2.22E-01,1.622956,140.2233984,0.153843503,2012,10,10
10/11/12,0.66,1614.737203,1.88E-01,1.485532,128.3499648,0.140816786,2012,10,11
10/12/12,0.61,1492.408627,1.73E-01,1.428272,123.4027008,0.135388987,2012,10,12
10/13/12,0.67,1639.202918,1.90E-01,1.496984,129.3394176,0.141902345,2012,10,13
10/14/12,0.74,1810.462925,2.10E-01,1.577148,136.2655872,0.149501264,2012,10,14
10/15/12,7.58,18545.01212,2.15E+00,9.410316,813.0513024,0.892024171,2012,10,15
10/16/12,1.54,3767.720141,4.38E-01,2.493308,215.4218112,0.236346048,2012,10,16
10/17/12,1.05,2568.900096,2.98E-01,1.93216,166.938624,0.183153618,2012,10,17
10/18/12,1.18,2886.954394,3.35E-01,2.081036,179.8015104,0.197265895,2012,10,18
10/19/12,60.4,147772.9198,1.72E+01,69.89978,6039.340992,6.62595106,2012,10,19
10/20/12,5.08,12428.58332,1.44E+00,6.547316,565.6881024,0.620634219,2012,10,20
10/21/12,1.71,4183.637299,4.86E-01,2.687992,232.2425088,0.254800565,2012,10,21
10/22/12,1.49,3645.391565,4.23E-01,2.436048,210.4745472,0.230918249,2012,10,22
10/23/12,1.46,3571.994419,4.15E-01,2.401692,207.5061888,0.22766157,2012,10,23
10/24/12,1.65,4036.843008,4.69E-01,2.61928,226.305792,0.248287206,2012,10,24
10/25/12,1.57,3841.117286,4.46E-01,2.527664,218.3901696,0.239602728,2012,10,25
10/26/12,1.83,4477.225882,5.20E-01,2.825416,244.1159424,0.267827283,2012,10,26
10/27/12,2.17,5309.060198,6.17E-01,3.214784,277.7573376,0.304736316,2012,10,27
10/28/12,3.04,7437.577421,8.64E-01,4.211108,363.8397312,0.399180019,2012,10,28
10/29/12,342,836727.4598,9.72E+01,392.3881,33902.33184,37.19531517,2012,10,29
10/30/12,91.1,222882.6655,2.59E+01,105.05742,9076.961088,9.958619661,2012,10,30
10/31/12,11.7,28624.88678,3.32E+00,14.12854,1220.705856,1.33927481,2012,10,31
11/1/12,3.78,9248.040346,1.07E+00,5.058556,437.0592384,0.479511445,2012,11,1
11/2/12,2.42,5920.703078,6.88E-01,3.501084,302.4936576,0.331875311,2012,11,2
11/3/12,2.01,4917.608755,5.71E-01,3.031552,261.9260928,0.287367359,2012,11,3
11/4/12,1.76,4305.965875,5.00E-01,2.745252,237.1897728,0.260228364,2012,11,4
11/5/12,1.53,3743.254426,4.35E-01,2.481856,214.4323584,0.235260489,2012,11,5
11/6/12,1.56,3816.651571,4.43E-01,2.516212,217.4007168,0.238517168,2012,11,6
11/7/12,1.79,4379.363021,5.09E-01,2.779608,240.1581312,0.263485044,2012,11,7
11/8/12,1.65,4036.843008,4.69E-01,2.61928,226.305792,0.248287206,2012,11,8
11/9/12,1.47,3596.460134,4.18E-01,2.413144,208.4956416,0.22874713,2012,11,9
11/10/12,1.57,3841.117286,4.46E-01,2.527664,218.3901696,0.239602728,2012,11,10
11/11/12,1.74,4257.034445,4.94E-01,2.722348,235.2108672,0.258057244,2012,11,11
11/12/12,1.62,3963.445862,4.60E-01,2.584924,223.3374336,0.245030527,2012,11,12
11/13/12,10,24465.7152,2.84E+00,12.1817,1052.49888,1.154729643,2012,11,13
11/14/12,2,4893.14304,5.68E-01,3.0201,260.93664,0.286281799,2012,11,14
11/15/12,1.69,4134.705869,4.80E-01,2.665088,230.2636032,0.252629445,2012,11,15
11/16/12,1.62,3963.445862,4.60E-01,2.584924,223.3374336,0.245030527,2012,11,16
11/17/12,1.61,3938.980147,4.57E-01,2.573472,222.3479808,0.243944967,2012,11,17
11/18/12,1.46,3571.994419,4.15E-01,2.401692,207.5061888,0.22766157,2012,11,18
11/19/12,1.46,3571.994419,4.15E-01,2.401692,207.5061888,0.22766157,2012,11,19
11/20/12,1.48,3620.92585,4.21E-01,2.424596,209.4850944,0.22983269,2012,11,20
11/21/12,1.47,3596.460134,4.18E-01,2.413144,208.4956416,0.22874713,2012,11,21
11/22/12,1.46,3571.994419,4.15E-01,2.401692,207.5061888,0.22766157,2012,11,22
11/23/12,1.51,3694.322995,4.29E-01,2.458952,212.4534528,0.233089369,2012,11,23
11/24/12,1.84,4501.691597,5.23E-01,2.836868,245.1053952,0.268912843,2012,11,24
11/25/12,1.8,4403.828736,5.11E-01,2.79106,241.147584,0.264570603,2012,11,25
11/26/12,1.79,4379.363021,5.09E-01,2.779608,240.1581312,0.263485044,2012,11,26
11/27/12,3.57,8734.260326,1.01E+00,4.818064,416.2807296,0.456714689,2012,11,27
11/28/12,1.97,4819.745894,5.60E-01,2.985744,257.9682816,0.28302512,2012,11,28
11/29/12,1.7,4159.171584,4.83E-01,2.67654,231.253056,0.253715005,2012,11,29
11/30/12,1.62,3963.445862,4.60E-01,2.584924,223.3374336,0.245030527,2012,11,30
12/1/12,1.62,3963.445862,4.60E-01,2.584924,223.3374336,0.245030527,2012,12,1
12/2/12,1.62,3963.445862,4.60E-01,2.584924,223.3374336,0.245030527,2012,12,2
12/3/12,1.62,3963.445862,4.60E-01,2.584924,223.3374336,0.245030527,2012,12,3
12/4/12,1.62,3963.445862,4.60E-01,2.584924,223.3374336,0.245030527,2012,12,4
12/5/12,1.55,3792.185856,4.40E-01,2.50476,216.411264,0.237431608,2012,12,5
12/6/12,1.46,3571.994419,4.15E-01,2.401692,207.5061888,0.22766157,2012,12,6
12/7/12,5.06,12379.65189,1.44E+00,6.524412,563.7091968,0.6184631,2012,12,7
12/8/12,1.58,3865.583002,4.49E-01,2.539116,219.3796224,0.240688288,2012,12,8
12/9/12,4.94,12086.06331,1.40E+00,6.386988,551.8357632,0.605436382,2012,12,9
12/10/12,2,4893.14304,5.68E-01,3.0201,260.93664,0.286281799,2012,12,10
12/11/12,1.7,4159.171584,4.83E-01,2.67654,231.253056,0.253715005,2012,12,11
12/12/12,1.25,3058.2144,3.55E-01,2.1612,186.72768,0.204864814,2012,12,12
12/13/12,1.18,2886.954394,3.35E-01,2.081036,179.8015104,0.197265895,2012,12,13
12/14/12,1.18,2886.954394,3.35E-01,2.081036,179.8015104,0.197265895,2012,12,14
12/15/12,1.17,2862.488678,3.32E-01,2.069584,178.8120576,0.196180336,2012,12,15
12/16/12,1.64,4012.377293,4.66E-01,2.607828,225.3163392,0.247201646,2012,12,16
12/17/12,1.39,3400.734413,3.95E-01,2.321528,200.5800192,0.220062651,2012,12,17
12/18/12,3.05,7462.043136,8.67E-01,4.22256,364.829184,0.400265579,2012,12,18
12/19/12,1.43,3498.597274,4.06E-01,2.367336,204.5378304,0.224404891,2012,12,19
12/20/12,4.13,10104.34038,1.17E+00,5.459376,471.6900864,0.517506038,2012,12,20
12/21/12,45.5,111319.0042,1.29E+01,52.8363,4565.05632,5.008466951,2012,12,21
12/22/12,4.12,10079.87466,1.17E+00,5.447924,470.7006336,0.516420478,2012,12,22
12/23/12,1.89,4624.020173,5.37E-01,2.894128,250.0526592,0.274340642,2012,12,23
12/24/12,2.06,5039.937331,5.85E-01,3.088812,266.8733568,0.292795158,2012,12,24
12/25/12,4.45,10887.24326,1.26E+00,5.82584,503.352576,0.552243952,2012,12,25
12/26/12,44,107649.1469,1.25E+01,51.1185,4416.6384,4.84563298,2012,12,26
12/27/12,22.3,54558.5449,6.34E+00,26.26766,2269.525824,2.489968203,2012,12,27
12/28/12,4.78,11694.61187,1.36E+00,6.203756,536.0045184,0.588067425,2012,12,28
12/29/12,4.54,11107.4347,1.29E+00,5.928908,512.2576512,0.56201399,2012,12,29
12/30/12,3.27,8000.28887,9.29E-01,4.474504,386.5971456,0.424147895,2012,12,30
12/31/12,2.93,7168.454554,8.32E-01,4.085136,352.9557504,0.387238861,2012,12,31
1/1/13,2.77,6777.00311,7.87E-01,3.901904,337.1245056,0.369869904,2013,1,1
1/2/13,2.66,6507.880243,7.56E-01,3.775932,326.2405248,0.357928747,2013,1,2
1/3/13,2.02,4942.07447,5.74E-01,3.043004,262.9155456,0.288452919,2013,1,3
1/4/13,1.62,3963.445862,4.60E-01,2.584924,223.3374336,0.245030527,2013,1,4
1/5/13,1.52,3718.78871,4.32E-01,2.470404,213.4429056,0.234174929,2013,1,5
1/6/13,1.46,3571.994419,4.15E-01,2.401692,207.5061888,0.22766157,2013,1,6
1/7/13,1.46,3571.994419,4.15E-01,2.401692,207.5061888,0.22766157,2013,1,7
1/8/13,1.46,3571.994419,4.15E-01,2.401692,207.5061888,0.22766157,2013,1,8
1/9/13,1.49,3645.391565,4.23E-01,2.436048,210.4745472,0.230918249,2013,1,9
1/10/13,1.42,3474.131558,4.03E-01,2.355884,203.5483776,0.223319331,2013,1,10
1/11/13,4.42,10813.84612,1.26E+00,5.791484,500.3842176,0.548987272,2013,1,11
1/12/13,2.59,6336.620237,7.36E-01,3.695768,319.3143552,0.350329828,2013,1,12
1/13/13,1.41,3449.665843,4.01E-01,2.344432,202.5589248,0.222233771,2013,1,13
1/14/13,1.53,3743.254426,4.35E-01,2.481856,214.4323584,0.235260489,2013,1,14
1/15/13,13,31805.42976,3.69E+00,15.6173,1349.33472,1.480397585,2013,1,15
1/16/13,39.5,96639.57504,1.12E+01,45.9651,3971.38464,4.357131068,2013,1,16
1/17/13,4.04,9884.148941,1.15E+00,5.356308,462.7850112,0.507736,2013,1,17
1/18/13,2.35,5749.443072,6.68E-01,3.42092,295.567488,0.324276393,2013,1,18
1/19/13,1.88,4599.554458,5.34E-01,2.882676,249.0632064,0.273255082,2013,1,19
1/20/13,1.82,4452.760166,5.17E-01,2.813964,243.1264896,0.266741723,2013,1,20
1/21/13,1.72,4208.103014,4.89E-01,2.699444,233.2319616,0.255886125,2013,1,21
1/22/13,1.62,3963.445862,4.60E-01,2.584924,223.3374336,0.245030527,2013,1,22
1/23/13,1.56,3816.651571,4.43E-01,2.516212,217.4007168,0.238517168,2013,1,23
1/24/13,1.46,3571.994419,4.15E-01,2.401692,207.5061888,0.22766157,2013,1,24
1/25/13,1.46,3571.994419,4.15E-01,2.401692,207.5061888,0.22766157,2013,1,25
1/26/13,1.46,3571.994419,4.15E-01,2.401692,207.5061888,0.22766157,2013,1,26
1/27/13,1.38,3376.268698,3.92E-01,2.310076,199.5905664,0.218977092,2013,1,27
1/28/13,2.35,5749.443072,6.68E-01,3.42092,295.567488,0.324276393,2013,1,28
1/29/13,1.97,4819.745894,5.60E-01,2.985744,257.9682816,0.28302512,2013,1,29
1/30/13,61.8,151198.1199,1.76E+01,71.50306,6177.864384,6.777929433,2013,1,30
1/31/13,107,261783.1526,3.04E+01,123.2661,10650.19104,11.68465975,2013,1,31
2/1/13,5.51,13480.60908,1.57E+00,7.039752,608.2345728,0.667313291,2013,2,1
2/2/13,2.79,6825.934541,7.93E-01,3.924808,339.1034112,0.372041024,2013,2,2
2/3/13,2.68,6556.811674,7.61E-01,3.798836,328.2194304,0.360099866,2013,2,3
2/4/13,2.2,5382.457344,6.25E-01,3.24914,280.725696,0.307992996,2013,2,4
2/5/13,2,4893.14304,5.68E-01,3.0201,260.93664,0.286281799,2013,2,5
2/6/13,1.89,4624.020173,5.37E-01,2.894128,250.0526592,0.274340642,2013,2,6
2/7/13,4.53,11082.96899,1.29E+00,5.917456,511.2681984,0.56092843,2013,2,7
2/8/13,3.07,7510.974566,8.72E-01,4.245464,366.8080896,0.402436699,2013,2,8
2/9/13,1.88,4599.554458,5.34E-01,2.882676,249.0632064,0.273255082,2013,2,9
2/10/13,1.62,3963.445862,4.60E-01,2.584924,223.3374336,0.245030527,2013,2,10
2/11/13,8.5,20795.85792,2.42E+00,10.4639,904.08096,0.991895673,2013,2,11
2/12/13,2.42,5920.703078,6.88E-01,3.501084,302.4936576,0.331875311,2013,2,12
2/13/13,2.68,6556.811674,7.61E-01,3.798836,328.2194304,0.360099866,2013,2,13
2/14/13,5.21,12746.63762,1.48E+00,6.696192,578.5509888,0.634746497,2013,2,14
2/15/13,2.64,6458.948813,7.50E-01,3.753028,324.2616192,0.355757627,2013,2,15
2/16/13,5.15,12599.84333,1.46E+00,6.62748,572.614272,0.628233138,2013,2,16
2/17/13,2.08,5088.868762,5.91E-01,3.111716,268.8522624,0.294966278,2013,2,17
2/18/13,1.7,4159.171584,4.83E-01,2.67654,231.253056,0.253715005,2013,2,18
2/19/13,3.75,9174.6432,1.07E+00,5.0242,434.09088,0.476254765,2013,2,19
2/20/13,2.14,5235.663053,6.08E-01,3.180428,274.7889792,0.301479637,2013,2,20
2/21/13,1.54,3767.720141,4.38E-01,2.493308,215.4218112,0.236346048,2013,2,21
2/22/13,1.46,3571.994419,4.15E-01,2.401692,207.5061888,0.22766157,2013,2,22
2/23/13,2.07,5064.403046,5.88E-01,3.100264,267.8628096,0.293880718,2013,2,23
2/24/13,1.95,4770.814464,5.54E-01,2.96284,255.989376,0.280854,2013,2,24
2/25/13,1.63,3987.911578,4.63E-01,2.596376,224.3268864,0.246116087,2013,2,25
2/26/13,7.56,18496.08069,2.15E+00,9.387412,811.0723968,0.889853051,2013,2,26
2/27/13,13.5,33028.71552,3.84E+00,16.1899,1398.80736,1.534675575,2013,2,27
2/28/13,2.73,6679.14025,7.76E-01,3.856096,333.1666944,0.365527665,2013,2,28
3/1/13,2.07,5064.403046,5.88E-01,3.100264,267.8628096,0.293880718,2013,3,1
3/2/13,1.82,4452.760166,5.17E-01,2.813964,243.1264896,0.266741723,2013,3,2
3/3/13,1.62,3963.445862,4.60E-01,2.584924,223.3374336,0.245030527,2013,3,3
3/4/13,1.52,3718.78871,4.32E-01,2.470404,213.4429056,0.234174929,2013,3,4
3/5/13,1.5,3669.85728,4.26E-01,2.4475,211.464,0.232003809,2013,3,5
3/6/13,16.7,40857.74438,4.74E+00,19.85454,1715.432256,1.882054713,2013,3,6
3/7/13,7.12,17419.58922,2.02E+00,8.883524,767.5364736,0.84208842,2013,3,7
3/8/13,2.99,7315.248845,8.50E-01,4.153848,358.8924672,0.39375222,2013,3,8
3/9/13,2.14,5235.663053,6.08E-01,3.180428,274.7889792,0.301479637,2013,3,9
3/10/13,1.99,4868.677325,5.65E-01,3.008648,259.9471872,0.28519624,2013,3,10
3/11/13,1.79,4379.363021,5.09E-01,2.779608,240.1581312,0.263485044,2013,3,11
3/12/13,31.3,76577.68858,8.89E+00,36.57446,3160.033344,3.466972028,2013,3,12
3/13/13,4.68,11449.95471,1.33E+00,6.089236,526.1099904,0.577211827,2013,3,13
3/14/13,2.52,6165.36023,7.16E-01,3.615604,312.3881856,0.342730909,2013,3,14
3/15/13,2.08,5088.868762,5.91E-01,3.111716,268.8522624,0.294966278,2013,3,15
3/16/13,2,4893.14304,5.68E-01,3.0201,260.93664,0.286281799,2013,3,16
3/17/13,1.84,4501.691597,5.23E-01,2.836868,245.1053952,0.268912843,2013,3,17
3/18/13,6.31,15437.86629,1.79E+00,7.955912,687.3907968,0.754158075,2013,3,18
3/19/13,4.54,11107.4347,1.29E+00,5.928908,512.2576512,0.56201399,2013,3,19
3/20/13,2.09,5113.334477,5.94E-01,3.123168,269.8417152,0.296051838,2013,3,20
3/21/13,1.98,4844.21161,5.63E-01,2.997196,258.9577344,0.28411068,2013,3,21
3/22/13,1.79,4379.363021,5.09E-01,2.779608,240.1581312,0.263485044,2013,3,22
3/23/13,1.79,4379.363021,5.09E-01,2.779608,240.1581312,0.263485044,2013,3,23
3/24/13,1.79,4379.363021,5.09E-01,2.779608,240.1581312,0.263485044,2013,3,24
3/25/13,8.36,20453.33791,2.38E+00,10.303572,890.2286208,0.976697835,2013,3,25
3/26/13,7.05,17248.32922,2.00E+00,8.80336,760.610304,0.834489501,2013,3,26
3/27/13,2.87,7021.660262,8.15E-01,4.016424,347.0190336,0.380725502,2013,3,27
3/28/13,2.13,5211.197338,6.05E-01,3.168976,273.7995264,0.300394077,2013,3,28
3/29/13,1.88,4599.554458,5.34E-01,2.882676,249.0632064,0.273255082,2013,3,29
3/30/13,1.79,4379.363021,5.09E-01,2.779608,240.1581312,0.263485044,2013,3,30
3/31/13,1.79,4379.363021,5.09E-01,2.779608,240.1581312,0.263485044,2013,3,31
4/1/13,1.79,4379.363021,5.09E-01,2.779608,240.1581312,0.263485044,2013,4,1
4/2/13,1.62,3963.445862,4.60E-01,2.584924,223.3374336,0.245030527,2013,4,2
4/3/13,1.57,3841.117286,4.46E-01,2.527664,218.3901696,0.239602728,2013,4,3
4/4/13,1.46,3571.994419,4.15E-01,2.401692,207.5061888,0.22766157,2013,4,4
4/5/13,1.61,3938.980147,4.57E-01,2.573472,222.3479808,0.243944967,2013,4,5
4/6/13,1.48,3620.92585,4.21E-01,2.424596,209.4850944,0.22983269,2013,4,6
4/7/13,1.38,3376.268698,3.92E-01,2.310076,199.5905664,0.218977092,2013,4,7
4/8/13,1.36,3327.337267,3.86E-01,2.287172,197.6116608,0.216805972,2013,4,8
4/9/13,1.46,3571.994419,4.15E-01,2.401692,207.5061888,0.22766157,2013,4,9
4/10/13,1.31,3205.008691,3.72E-01,2.229912,192.6643968,0.211378173,2013,4,10
4/11/13,1.31,3205.008691,3.72E-01,2.229912,192.6643968,0.211378173,2013,4,11
4/12/13,6.86,16783.48063,1.95E+00,8.585772,741.8107008,0.813863865,2013,4,12
4/13/13,1.8,4403.828736,5.11E-01,2.79106,241.147584,0.264570603,2013,4,13
4/14/13,1.37,3351.802982,3.89E-01,2.298624,198.6011136,0.217891532,2013,4,14
4/15/13,1.31,3205.008691,3.72E-01,2.229912,192.6643968,0.211378173,2013,4,15
4/16/13,1.26,3082.680115,3.58E-01,2.172652,187.7171328,0.205950374,2013,4,16
4/17/13,1.18,2886.954394,3.35E-01,2.081036,179.8015104,0.197265895,2013,4,17
4/18/13,3.08,7535.440282,8.75E-01,4.256916,367.7975424,0.403522258,2013,4,18
4/19/13,20.2,49420.7447,5.74E+00,23.86274,2061.740736,2.262000644,2013,4,19
4/20/13,11.2,27401.60102,3.18E+00,13.55594,1171.233216,1.28499682,2013,4,20
4/21/13,1.95,4770.814464,5.54E-01,2.96284,255.989376,0.280854,2013,4,21
4/22/13,1.56,3816.651571,4.43E-01,2.516212,217.4007168,0.238517168,2013,4,22
4/23/13,1.46,3571.994419,4.15E-01,2.401692,207.5061888,0.22766157,2013,4,23
4/24/13,1.41,3449.665843,4.01E-01,2.344432,202.5589248,0.222233771,2013,4,24
4/25/13,1.29,3156.077261,3.67E-01,2.207008,190.6854912,0.209207053,2013,4,25
4/26/13,1.24,3033.748685,3.52E-01,2.149748,185.7382272,0.203779254,2013,4,26
4/27/13,1.18,2886.954394,3.35E-01,2.081036,179.8015104,0.197265895,2013,4,27
4/28/13,1.18,2886.954394,3.35E-01,2.081036,179.8015104,0.197265895,2013,4,28
4/29/13,3.2,7829.028864,9.09E-01,4.39434,379.670976,0.416548976,2013,4,29
4/30/13,5.85,14312.44339,1.66E+00,7.42912,641.875968,0.704222324,2013,4,30
5/1/13,1.49,3645.391565,4.23E-01,2.436048,210.4745472,0.230918249,2013,5,1
5/2/13,1.2,2935.885824,3.41E-01,2.10394,181.780416,0.199437015,2013,5,2
5/3/13,1.18,2886.954394,3.35E-01,2.081036,179.8015104,0.197265895,2013,5,3
5/4/13,1.15,2813.557248,3.27E-01,2.04668,176.833152,0.194009216,2013,5,4
5/5/13,1.05,2568.900096,2.98E-01,1.93216,166.938624,0.183153618,2013,5,5
5/6/13,1.05,2568.900096,2.98E-01,1.93216,166.938624,0.183153618,2013,5,6
5/7/13,8.33,20379.94076,2.37E+00,10.269216,887.2602624,0.973441156,2013,5,7
5/8/13,3.13,7657.768858,8.89E-01,4.314176,372.7448064,0.408950057,2013,5,8
5/9/13,1.37,3351.802982,3.89E-01,2.298624,198.6011136,0.217891532,2013,5,9
5/10/13,8.31,20331.00933,2.36E+00,10.246312,885.2813568,0.971270036,2013,5,10
5/11/13,17.9,43793.63021,5.09E+00,21.22878,1834.166592,2.012321889,2013,5,11
5/12/13,3.32,8122.617446,9.43E-01,4.531764,391.5444096,0.429575694,2013,5,12
5/13/13,1.59,3890.048717,4.52E-01,2.550568,220.3690752,0.241773847,2013,5,13
5/14/13,1.33,3253.940122,3.78E-01,2.252816,194.6433024,0.213549292,2013,5,14
5/15/13,1.37,3351.802982,3.89E-01,2.298624,198.6011136,0.217891532,2013,5,15
5/16/13,1.57,3841.117286,4.46E-01,2.527664,218.3901696,0.239602728,2013,5,16
5/17/13,1.46,3571.994419,4.15E-01,2.401692,207.5061888,0.22766157,2013,5,17
5/18/13,1.31,3205.008691,3.72E-01,2.229912,192.6643968,0.211378173,2013,5,18
5/19/13,1.36,3327.337267,3.86E-01,2.287172,197.6116608,0.216805972,2013,5,19
5/20/13,1.5,3669.85728,4.26E-01,2.4475,211.464,0.232003809,2013,5,20
5/21/13,1.32,3229.474406,3.75E-01,2.241364,193.6538496,0.212463733,2013,5,21
5/22/13,1.31,3205.008691,3.72E-01,2.229912,192.6643968,0.211378173,2013,5,22
5/23/13,31.3,76577.68858,8.89E+00,36.57446,3160.033344,3.466972028,2013,5,23
5/24/13,8.87,21701.08938,2.52E+00,10.887624,940.6907136,1.032061385,2013,5,24
5/25/13,2.01,4917.608755,5.71E-01,3.031552,261.9260928,0.287367359,2013,5,25
5/26/13,1.52,3718.78871,4.32E-01,2.470404,213.4429056,0.234174929,2013,5,26
5/27/13,1.31,3205.008691,3.72E-01,2.229912,192.6643968,0.211378173,2013,5,27
5/28/13,1.73,4232.56873,4.92E-01,2.710896,234.2214144,0.256971685,2013,5,28
5/29/13,1.32,3229.474406,3.75E-01,2.241364,193.6538496,0.212463733,2013,5,29
5/30/13,1.26,3082.680115,3.58E-01,2.172652,187.7171328,0.205950374,2013,5,30
5/31/13,1.18,2886.954394,3.35E-01,2.081036,179.8015104,0.197265895,2013,5,31
6/1/13,1.19,2911.420109,3.38E-01,2.092488,180.7909632,0.198351455,2013,6,1
6/2/13,2.76,6752.537395,7.84E-01,3.890452,336.1350528,0.368784345,2013,6,2
6/3/13,7.37,18031.2321,2.09E+00,9.169824,792.2727936,0.869227415,2013,6,3
6/4/13,1.21,2960.351539,3.44E-01,2.115392,182.7698688,0.200522575,2013,6,4
6/5/13,1.01,2471.037235,2.87E-01,1.886352,162.9808128,0.178811379,2013,6,5
6/6/13,3.22,7877.960294,9.15E-01,4.417244,381.6498816,0.418720096,2013,6,6
6/7/13,43,105202.5754,1.22E+01,49.9733,4317.69312,4.737077,2013,6,7
6/8/13,4.19,10251.13467,1.19E+00,5.528088,477.6268032,0.524019397,2013,6,8
6/9/13,1.81,4428.294451,5.14E-01,2.802512,242.1370368,0.265656163,2013,6,9
6/10/13,52.5,128445.0048,1.49E+01,60.8527,5257.67328,5.768358814,2013,6,10
6/11/13,9.61,23511.55231,2.73E+00,11.735072,1013.910221,1.112392811,2013,6,11
6/12/13,2.69,6581.277389,7.64E-01,3.810288,329.2088832,0.361185426,2013,6,12
6/13/13,5.57,13627.40337,1.58E+00,7.108464,614.1712896,0.67382665,2013,6,13
6/14/13,2.01,4917.608755,5.71E-01,3.031552,261.9260928,0.287367359,2013,6,14
6/15/13,1.55,3792.185856,4.40E-01,2.50476,216.411264,0.237431608,2013,6,15
6/16/13,1.45,3547.528704,4.12E-01,2.39024,206.516736,0.22657601,2013,6,16
6/17/13,1.31,3205.008691,3.72E-01,2.229912,192.6643968,0.211378173,2013,6,17
